program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
min;boolean_gmw;3;0;25000;100;0;16331.591;20.15;1384;248;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;19138.717;22.99;1383;192;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16010.859;19.87;1398;258;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17851.773;21.70;1388;246;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16238.650;20.09;1381;252;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;18149.420;22.00;1395;223;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;18779.434;22.65;1381;231;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16233.310;20.02;1386;236;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;20384.391;21.22;1398;240;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;18993.556;22.83;1389;261;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;15701.619;19.53;1387;255;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;14690.716;18.51;1391;279;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17840.340;21.66;1392;217;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17967.586;21.80;1388;211;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16928.662;20.76;1389;220;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;15726.108;19.55;1382;238;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17969.124;21.82;1374;216;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;18315.804;22.19;1388;259;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16471.186;20.30;1383;224;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17980.301;21.84;1385;248;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;83834.733;84.87;1416;59;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;81708.249;82.72;1413;55;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;82595.139;83.57;1406;63;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;84110.614;85.12;1411;67;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;81361.971;82.35;1417;67;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;83634.933;84.65;1415;59;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;80650.203;81.65;1421;60;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;82489.651;83.55;1424;63;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;80934.622;81.91;1414;66;15.837;25.359;74797;74797
min;boolean_gmw;3;25;25000;100;0;81281.276;82.26;1427;50;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;153955.821;155.16;1424;31;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;153613.916;154.80;1414;31;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;154868.314;156.07;1418;38;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;156041.652;157.23;1414;36;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;155227.487;156.42;1411;38;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;156955.741;158.17;1412;37;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;156027.710;157.25;1407;32;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;157607.128;158.73;1440;37;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;155369.555;156.55;1407;31;15.837;25.359;74797;74797
min;boolean_gmw;3;50;25000;100;0;156642.166;157.83;1407;31;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;228525.235;229.85;1414;22;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;229969.049;231.25;1505;24;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;230181.920;231.50;1417;25;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;229489.219;230.79;1424;21;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;228444.215;229.76;1414;23;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;227237.180;228.60;1409;24;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;229615.010;230.98;1418;22;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;227650.384;228.93;1510;21;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;226728.825;228.07;1413;23;15.837;25.359;74797;74797
min;boolean_gmw;3;75;25000;100;0;228805.499;230.13;1411;24;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;20873.821;24.71;1386;223;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;19003.845;22.84;1398;167;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16648.940;20.49;1395;225;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;18917.747;22.77;1393;226;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17390.095;21.22;1389;238;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16038.712;19.89;1386;222;15.837;25.359;74797;74797
